selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,brand,model,car_age,km_per_year
650000,50000,Diesel,Individual,Automatic,First Owner,17.45,1493.0,100.0,7.0,Mahindra,NuvoSport N8 AMT,5,10000.0
530000,60000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,Hyundai,Xcent 1.2 CRDi E,3,20000.0
610000,15000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,Maruti,Swift VVT ZXI,4,3750.0
200000,40000,Petrol,Individual,Manual,First Owner,19.33,1248.0,82.0,5.0,Maruti,Zen Estilo VXI BSIV W ABS,10,4000.0
265000,135000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,8.0,Mahindra,Xylo E4 8S,11,12272.727272727272
560000,26300,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata,Tiago 1.2 Revotron XZ WO Alloy,3,8766.666666666666
430000,120000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,Bolero 2011-2019 SLE,7,17142.85714285714
711000,35000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,Maruti,Swift Dzire VDI,4,8750.0
511000,30000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,Maruti,Swift Dzire VXI,6,5000.0
450000,165000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,Bolero 2011-2019 ZLX,9,18333.333333333332
325000,50000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,Tata,Zest Revotron 1.2 XT,6,8333.333333333334
434999,120000,Diesel,Individual,Manual,First Owner,21.64,1461.0,84.8,5.0,Renault,Scala Diesel RxZ,8,15000.0
210000,100000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,Figo Diesel LXI,11,9090.90909090909
140000,90000,Petrol,Individual,Manual,Third Owner,19.33,1248.0,82.0,5.0,Maruti,Omni BSIII 8-STR W/ IMMOBILISER,12,7500.0
160000,120000,Petrol,Individual,Manual,Second Owner,15.0,1586.0,104.68,5.0,Maruti,SX4 Vxi BSIII,14,8571.42857142857
650000,70000,Petrol,Individual,Manual,Second Owner,17.5,1373.0,91.1,7.0,Maruti,Ertiga VXI Limited Edition,4,17500.0
250000,90000,Diesel,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Maruti,Swift VDI BSIV,13,6923.076923076923
320000,72000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 Sportz 1.2,7,10285.714285714286
290000,50000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,Renault,KWID Climber 1.0 MT,4,12500.0
163000,5000,Diesel,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Mahindra,Jeep Classic,25,200.0
80000,30000,Petrol,Individual,Manual,First Owner,25.4,624.0,37.48,4.0,Tata,Nano CX,8,3750.0
1100000,20000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,Tata,Safari Storme EX,4,5000.0
600000,110000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,5.0,Maruti,Ciaz ZDi Plus,6,18333.333333333332
340000,25000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXT,4,6250.0
750000,120000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0,Toyota,Innova 2.5 G (Diesel) 7 Seater,7,17142.85714285714
100000,40000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,Maruti,Alto LX,15,2666.6666666666665
395000,10000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXT Optional,2,5000.0
200000,65000,Petrol,Individual,Manual,First Owner,18.9,1061.0,67.0,5.0,Maruti,Wagon R VXI Minor,11,5909.090909090909
450000,10000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5.0,Maruti,Eeco CNG 5 Seater AC BSIV,2,5000.0
180000,110000,Petrol,Individual,Manual,Second Owner,13.87,1390.0,75.0,5.0,Mahindra,Verito 1.4 G4 BSIV,9,12222.222222222223
190000,120000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra,Bolero DI,13,9230.76923076923
310000,72000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,Maruti,Eeco 5 Seater AC BSIV,6,12000.0
351000,89100,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5.0,Maruti,Ritz VDi,7,12728.57142857143
190000,94000,Petrol,Individual,Manual,Second Owner,17.4,1599.0,104.0,5.0,Chevrolet,Optra 1.6 LT Royale,15,6266.666666666667
225000,120000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,Hyundai,EON Magna Plus,6,20000.0
130000,110000,Petrol,Individual,Manual,First Owner,16.2,995.0,62.1,5.0,Chevrolet,Spark 1.0 LT,9,12222.222222222223
1000000,50000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,Ciaz Alpha Diesel,3,16666.666666666668
55000,90000,Diesel,Individual,Manual,Third Owner,16.8,1405.0,62.0,5.0,Tata,Indica V2 DLS TC,17,5294.117647058823
330000,23000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,5.0,Chevrolet,Sail 1.2 LT ABS,7,3285.714285714286
166000,50000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,5.0,Maruti,Omni MPI STD BSIV,8,6250.0
200000,300000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,8.0,Mahindra,Xylo D4 BSIII,8,37500.0
140000,50000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,Maruti,Alto K10 2010-2014 VXI,10,5000.0
370000,140000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5.0,Maruti,Eeco CNG 5 Seater AC BSIV,4,35000.0
720000,16000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5.0,Hyundai,Elite i20 Sportz Plus CVT BSIV,2,8000.0
500000,126000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,Hyundai,i20 Active 1.4,6,21000.0
570000,15000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,Hyundai,Xcent 1.2 VTVT SX,2,7500.0
210000,200000,Petrol,Individual,Manual,First Owner,17.5,1197.0,85.8,5.0,Maruti,Swift Dzire 1.2 Vxi BSIV,11,18181.81818181818
120000,120000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,Maruti,Alto LXi,12,10000.0
95000,120000,Petrol,Individual,Manual,Fourth & Above Owner,15.3,1341.0,83.0,5.0,Hyundai,Getz GLX,16,7500.0
196000,110000,Petrol,Individual,Automatic,Third Owner,16.95,1197.0,78.9,5.0,Hyundai,i10 Sportz AT,11,10000.0
392000,38000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,Maruti,Eeco 5 Seater AC BSIV,5,7600.0
150000,104000,Petrol,Individual,Manual,First Owner,15.0,1368.0,90.0,5.0,Tata,Manza Aura Plus Safire,11,9454.545454545454
595000,120000,Petrol,Individual,Manual,First Owner,15.4,1497.0,117.3,7.0,Honda,BR-V i-VTEC E MT,4,30000.0
833000,35000,Diesel,Individual,Automatic,First Owner,24.3,1248.0,88.5,5.0,Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,3,11666.666666666666
280000,210000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,Maruti,Swift VDI,10,21000.0
35000,35000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti,800 Std BSII,18,1944.4444444444443
180000,85000,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,5.0,Maruti,Ritz VDi,12,7083.333333333333
225000,80000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R VXi BSII,9,8888.888888888889
1400000,50000,Diesel,Individual,Automatic,First Owner,14.84,2143.0,170.0,5.0,Mercedes-Benz,New C-Class 220 CDI AT,9,5555.555555555556
340000,40000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,Hyundai,i20 Era Diesel,12,3333.3333333333335
550000,216000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,Toyota,Innova 2.5 GX 8 STR,11,19636.363636363636
400000,65000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,Maruti,Wagon R VXI BS IV,4,16250.0
90000,100000,Petrol,Individual,Manual,Third Owner,15.3,1341.0,83.0,5.0,Hyundai,Getz GLE,15,6666.666666666667
650000,84000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,Maruti,Ciaz VDi Plus SHVS,6,14000.0
730000,210000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.0,7.0,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,9,23333.333333333332
125000,60000,Petrol,Individual,Manual,First Owner,15.26,1150.0,74.9,5.0,Chevrolet,Aveo U-VA 1.2 LS,11,5454.545454545455
81000,100000,Petrol,Individual,Manual,Fourth & Above Owner,15.3,1341.0,83.0,5.0,Hyundai,Getz GLE,15,6666.666666666667
170000,78000,Petrol,Individual,Manual,Second Owner,16.1,1298.0,88.2,5.0,Maruti,Swift Glam,14,5571.428571428572
81000,161000,Petrol,Individual,Manual,Fourth & Above Owner,13.0,1493.0,100.0,5.0,Honda,City 1.5 EXI,19,8473.684210526315
95000,70000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,Maruti,Alto LX,16,4375.0
55000,50000,Petrol,Individual,Manual,Third Owner,26.0,624.0,35.0,4.0,Tata,Nano Cx BSIV,11,4545.454545454545
880000,65000,Diesel,Individual,Manual,First Owner,19.98,1461.0,108.5,8.0,Renault,Lodgy World Edition 110PS,4,16250.0
200000,50000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXL,6,8333.333333333334
480000,25000,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,5.0,Maruti,Wagon R VXI 1.2,2,12500.0
480000,100000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9.0,Mahindra,Bolero 2011-2019 Plus AC,8,12500.0
700000,6000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 1.2 Asta,3,2000.0
850000,72113,Diesel,Individual,Manual,First Owner,21.9,1498.0,98.6,7.0,Honda,BRV i-DTEC V MT,5,14422.6
300000,40000,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,5.0,Tata,Indigo CR4,9,4444.444444444444
650000,8000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 1.2 Asta Option,4,2000.0
220000,20000,Petrol,Individual,Manual,First Owner,21.1,1197.0,85.8,5.0,Maruti,Ritz VXI,11,1818.1818181818182
300000,45000,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.01,5.0,Tata,Indigo CS LS (TDI) BS-III,7,6428.571428571428
450000,80000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,7,11428.57142857143
400000,90000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,Swift VDI BSIV,7,12857.142857142857
1030000,25000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,Maruti,S-Cross 2017-2020 Alpha DDiS 200 SH,3,8333.333333333334
190000,100000,Diesel,Individual,Manual,Second Owner,18.8,1248.0,90.0,5.0,Tata,Manza Aura Quadrajet,11,9090.90909090909
140000,60000,Petrol,Individual,Manual,Second Owner,16.6,1388.0,68.0,5.0,Ford,Fiesta 1.4 Duratec EXI,15,4000.0
800000,30000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.76,5.0,Hyundai,i20 Active S Diesel,3,10000.0
229999,120000,Diesel,Individual,Manual,Third Owner,10.5,2609.0,120.0,7.0,Mahindra,Scorpio LX 2.6 Turbo,14,8571.42857142857
300000,80000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.03,7.0,Tata,Safari DICOR 2.2 EX 4x2,10,8000.0
375000,69000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,Volkswagen,Vento Diesel Highline,10,6900.0
140000,75000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,5.0,Chevrolet,Beat LT,11,6818.181818181818
60000,113000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,Maruti,Alto LX,17,6647.058823529412
420000,90000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.01,5.0,Hyundai,Xcent 1.1 CRDi S Option,7,12857.142857142857
300000,100000,Diesel,Individual,Manual,Third Owner,23.08,1461.0,63.12,5.0,Renault,Pulse RxZ,9,11111.111111111111
150000,110000,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,5.0,Tata,Indica Vista Quadrajet VX,9,12222.222222222223
600000,90000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,Ford,EcoSport 1.5 TDCi Titanium Plus BSIV,6,15000.0
204999,100000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,Figo Diesel Titanium,10,10000.0
625000,50000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,Hyundai,Xcent 1.2 CRDi SX,4,12500.0
280000,200000,Diesel,Individual,Manual,First Owner,20.5,1248.0,91.7,5.0,Fiat,Grande Punto 1.3 Emotion Pack 90HP (Diesel),10,20000.0
1050000,146000,Diesel,Individual,Automatic,Second Owner,13.01,2199.0,194.3,7.0,Hyundai,Santa Fe 2WD AT,7,20857.14285714286
250000,80000,Petrol,Individual,Manual,Second Owner,12.9,1598.0,102.5,5.0,Chevrolet,Optra Magnum 1.6 LT Petrol,12,6666.666666666667
535000,96443,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7.0,Tata,New Safari DICOR 2.2 EX 4x2,11,8767.545454545454
400000,100000,Petrol,Individual,Automatic,Second Owner,11.7,2354.0,177.6,5.0,Honda,Accord 2.4 AT,12,8333.333333333334
610000,10000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,Maruti,Swift AMT VXI,2,5000.0
509999,110000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,7,15714.285714285714
521000,86000,Diesel,Individual,Manual,Second Owner,14.0,2179.0,138.1,7.0,Tata,Safari Storme VX,7,12285.714285714286
511000,100000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,7,14285.714285714286
451000,91000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,i20 Sportz 1.4 CRDi,7,13000.0
170000,100000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz,12,8333.333333333334
450000,120000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,8,15000.0
375000,90000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,5.0,Honda,City 1.5 V Elegance,10,9000.0
305000,60000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,Maruti,Alto 800 LXI,5,12000.0
315000,51500,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,Renault,KWID RXT,5,10300.0
250000,60000,Diesel,Individual,Manual,Second Owner,22.1,1248.0,74.0,5.0,Chevrolet,Sail 1.3 LS,5,12000.0
200000,104500,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford,Figo Diesel EXI,9,11611.111111111111
400000,120000,Diesel,Individual,Manual,Third Owner,19.01,1461.0,108.45,5.0,Renault,Duster 110PS Diesel RxL,9,13333.333333333334
509999,100000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,Maruti,Swift ZDi,7,14285.714285714286
375000,90000,Petrol,Individual,Manual,Third Owner,13.5,1799.0,130.0,5.0,Honda,Civic 1.8 V MT,13,6923.076923076923
150000,150000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R LXI,16,9375.0
75000,60000,Petrol,Individual,Automatic,First Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R AX,15,4000.0
465000,50000,Petrol,Individual,Manual,Second Owner,17.43,1396.0,105.5,5.0,Hyundai,Verna 1.4 VTVT,6,8333.333333333334
700000,10000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,Hyundai,Grand i10 1.2 CRDi Asta,2,5000.0
950000,120000,Diesel,Individual,Manual,Third Owner,15.4,1997.0,120.0,7.0,Mahindra,Scorpio 1.99 S10,6,20000.0
610000,40000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 1.2 Asta,4,10000.0
60000,120000,Petrol,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Hyundai,Santro GS zipDrive - Euro II,17,7058.823529411765
235000,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,Maruti,Alto 800 LXI,7,7142.857142857143
330000,90000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,Maruti,Eeco 5 Seater AC BSIV,4,22500.0
472000,90000,Diesel,Individual,Manual,First Owner,20.45,1461.0,83.8,5.0,Nissan,Terrano XE 85 PS,7,12857.142857142857
585000,10000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,Maruti,Swift VXI,2,5000.0
500000,10000,Diesel,Individual,Manual,First Owner,23.5,909.0,45.0,8.0,Mahindra,Supro LX 8 Str,3,3333.3333333333335
360000,27000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,Maruti,Alto K10 VXI,2,13500.0
649000,70000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,Maruti,Swift Dzire VDI,5,14000.0
200000,50000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,5.0,Maruti,Omni MPI CARGO BSIV,4,12500.0
240000,60000,Petrol,Individual,Manual,First Owner,19.33,1248.0,82.0,5.0,Maruti,Swift 1.3 VXi,13,4615.384615384615
400000,110000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,Hyundai,Grand i10 CRDi Magna,7,15714.285714285714
250000,100000,Diesel,Individual,Manual,Second Owner,27.62,793.0,47.0,5.0,Maruti,Celerio VDi,6,16666.666666666668
1200000,50000,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,7.0,Mahindra,Marazzo M6,3,16666.666666666668
250000,105000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,Maruti,Swift Vdi BSIII,12,8750.0
819999,110000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,8.0,Toyota,Innova 2.5 GX (Diesel) 8 Seater,8,13750.0
800000,60000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,Mahindra,XUV500 W8 2WD,7,8571.42857142857
429000,49102,Petrol,Dealer,Manual,Second Owner,18.88,999.0,123.37,5.0,Ford,Ecosport 1.0 Ecoboost Titanium Optional,8,6137.75
150000,60000,Petrol,Individual,Manual,Third Owner,17.92,1086.0,62.1,5.0,Hyundai,Santro Xing GLS,11,5454.545454545455
315000,120000,Diesel,Individual,Manual,Second Owner,19.33,1248.0,82.0,5.0,Maruti,Swift VDI BSIV,11,10909.09090909091
170000,90000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,5.0,Chevrolet,Beat Diesel LT,9,10000.0
360000,81000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,Renault,Duster 110PS Diesel RxL,8,10125.0
570000,80000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,Hyundai,Xcent 1.2 CRDi SX,3,26666.666666666668
350000,105000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,Renault,Duster 110PS Diesel RxZ,9,11666.666666666666
600000,60000,Diesel,Individual,Manual,First Owner,19.33,1248.0,82.0,5.0,Mahindra,Ingenio CRDe,4,15000.0
700000,227000,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,7.0,Maruti,Ertiga BSIV VXI,4,56750.0
375000,100000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,5.0,Renault,Duster 110PS Diesel RxZ,9,11111.111111111111
450000,60000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5.0,Maruti,Eeco CNG 5 Seater AC BSIV,2,30000.0
325000,70000,Diesel,Individual,Manual,Third Owner,21.9,1396.0,88.76,5.0,Hyundai,i20 Magna 1.4 CRDi (Diesel),8,8750.0
260000,120000,Diesel,Individual,Manual,Third Owner,20.54,1598.0,103.6,5.0,Volkswagen,Vento Diesel Comfortline,10,12000.0
130000,80000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,Maruti,Alto LXi BSIII,12,6666.666666666667
150000,120000,Diesel,Individual,Manual,Fourth & Above Owner,11.57,2179.0,138.1,7.0,Tata,New Safari DICOR 2.2 EX 4x2,13,9230.76923076923
220000,40000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,Hyundai,Santro Xing GLS,7,5714.285714285715
275000,53000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Magna 1.2 iTech SE,7,7571.428571428572
455000,60000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti,Swift LDI Optional,4,15000.0
570000,30000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 1.2 Magna Executive,4,7500.0
330000,100000,Diesel,Individual,Manual,Third Owner,20.54,1598.0,103.6,5.0,Volkswagen,Vento Diesel Highline,8,12500.0
1576000,70000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,7.0,Toyota,Innova Crysta 2.4 VX MT BSIV,3,23333.333333333332
450000,98000,Diesel,Individual,Manual,Fourth & Above Owner,20.77,1248.0,88.8,7.0,Maruti,Ertiga ZDI,9,10888.888888888889
250000,60000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,Hyundai,EON Magna Plus,7,8571.42857142857
165000,80000,Petrol,Individual,Manual,Third Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Sportz,11,7272.727272727273
800000,117000,Diesel,Dealer,Automatic,First Owner,11.18,2696.0,184.0,7.0,Mahindra,Ssangyong Rexton RX7,8,14625.0
680000,8576,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,Honda,Jazz 1.2 V i VTEC,3,2858.6666666666665
525000,19723,Petrol,Dealer,Automatic,First Owner,20.3,1199.0,84.0,5.0,Tata,Tigor 1.2 Revotron XZA,4,4930.75
825000,21446,Petrol,Dealer,Manual,First Owner,16.8,1497.0,116.3,5.0,Honda,City 1.5 V MT Sunroof,5,4289.2
750000,52289,Diesel,Dealer,Manual,First Owner,25.1,1248.0,88.5,5.0,Maruti,S-Cross 2017-2020 Sigma DDiS 200 SH,4,13072.25
950000,52236,Diesel,Dealer,Manual,First Owner,15.4,2179.0,120.0,7.0,Mahindra,Scorpio S4 Plus,4,13059.0
950000,54470,Diesel,Dealer,Manual,First Owner,15.4,2179.0,120.0,7.0,Mahindra,Scorpio S4 Plus 4WD,4,13617.5
675000,25471,Diesel,Dealer,Manual,First Owner,21.9,1396.0,90.0,5.0,Hyundai,i20 1.4 CRDi Magna,4,6367.75
490000,33928,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.48,5.0,Tata,Tiago XT,2,16964.0
775000,59736,Diesel,Dealer,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra,TUV 300 T4 Plus,3,19912.0
350000,54290,Petrol,Dealer,Manual,First Owner,17.0,1497.0,118.0,5.0,Honda,City 1.5 V MT,12,4524.166666666667
475000,2118,Petrol,Dealer,Manual,First Owner,19.4,1198.0,86.8,5.0,Honda,Brio S MT,5,423.6
950000,61379,Diesel,Dealer,Manual,First Owner,15.4,2179.0,120.0,7.0,Mahindra,Scorpio S4 7 Seater,4,15344.75
350000,58544,Petrol,Dealer,Manual,Second Owner,17.4,1497.0,117.3,5.0,Honda,City i-VTEC S,11,5322.181818181818
400000,74381,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,Maruti,Wagon R VXI,5,14876.2
75000,35000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,Maruti,800 DX 5 Speed,20,1750.0
850000,63982,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,5.0,Ford,Ecosport 1.5 DV5 MT Titanium,4,15995.5
175000,65000,Petrol,Dealer,Manual,Second Owner,18.9,998.0,67.1,5.0,Maruti,Wagon R VXI,13,5000.0
570000,74000,Diesel,Dealer,Manual,First Owner,15.96,2523.0,62.1,7.0,Mahindra,Bolero 2011-2019 SLE,7,10571.42857142857
525000,56429,Diesel,Dealer,Manual,Second Owner,19.01,1461.0,108.45,5.0,Renault,Duster 110PS Diesel RxZ,8,7053.625
270000,56000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,Hyundai,i10 Magna 1.2 iTech SE,9,6222.222222222223
434999,19500,Petrol,Dealer,Manual,First Owner,20.3,1086.0,68.07,5.0,Hyundai,Santro Magna,2,9750.0
495000,30000,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0,Hyundai,i20 Asta Option 1.2,6,5000.0
575000,53000,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,Hyundai,i20 Asta Option 1.4 CRDi,5,10600.0
600000,5000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,Hyundai,Xcent 1.2 VTVT S,4,1250.0
700000,25000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.4,5.0,Hyundai,Verna 1.6 VTVT S Option,6,4166.666666666667
560000,72000,Diesel,Dealer,Manual,First Owner,26.0,1498.0,98.6,5.0,Honda,City i DTec V,7,10285.714285714286
565000,72000,Diesel,Dealer,Manual,First Owner,19.33,1248.0,82.0,5.0,Maruti,Swift VDI BSIV W ABS,5,14400.0
250000,80000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,Mahindra,Bolero DI AC BSIII,16,5000.0
409999,29000,Petrol,Individual,Manual,Second Owner,15.0,1598.0,103.5,5.0,Skoda,Rapid 1.6 MPI Ambition Plus,8,3625.0
495000,56832,Diesel,Dealer,Manual,First Owner,19.87,1461.0,83.14,5.0,Nissan,Terrano XL D Option,5,11366.4
470000,30528,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.86,5.0,Hyundai,Elite i20 Petrol Asta,7,4361.142857142857
350000,65285,Diesel,Dealer,Manual,First Owner,24.7,1498.0,98.63,5.0,Honda,Amaze S Diesel,8,8160.625
